NBK-MS1-A02/21-01,WURTH ALLIEN KEYS SW5 X 150(061313005),A02/21,Pieces,45,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/22-01,TOTAL 16PCS DRILL BIT & SCREW DRIVER BIT SET,A02/22,Pieces,1073.28,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/23-01,FLAP TYPE SANDING WHEELS P60,A02/23,Pieces,444.83,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/23-02,FLAP TYPE SANDING WHEELS P80,A02/23,Pieces,444.83,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/24-01,GRINDING STONE 40MM X 13MM THICK WITH 6MM SHAFT FOR ROTARY TOOLS,A02/24,Pieces,350,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/25-01,JUMPER CABLES (200AMP),A02/25,Pieces,1020,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/26-01,CONCRETE DRILL BIT 10MM MAKITA D-00561,A02/26,Pieces,211.21,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/26-02,CONCRETE DRILL BIT 16MM WURTH,A02/26,Pieces,612.07,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/26-03,JIGSAW BLADE WOOD,A02/26,Pieces,168.1,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/27-01,"WURTH 3/8"" EXTENSION HANDLES L250MM",A02/27,Pieces,1700,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-01,SEAEY DRILL BIT 1.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-02,SEAEY DRILL BIT 10MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-03,SEAEY DRILL BIT 1MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-04,SEAEY DRILL BIT 2.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-05,SEAEY DRILL BIT 2MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-06,SEAEY DRILL BIT 3.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-07,SEAEY DRILL BIT 3MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-08,SEAEY DRILL BIT 4.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-09,SEAEY DRILL BIT 4MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-10,SEAEY DRILL BIT 5.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-11,SEAEY DRILL BIT 5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-12,SEAEY DRILL BIT 6.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/28-13,SEAEY DRILL BIT 6MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A02/28-14,SEAEY DRILL BIT 7.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
